//1000	1150	0	1001	0	1000 145 413 0
1041	1042	0	501	0	113043 1 1 9 255 255 0 0 9 9 9 9
//王者印记
1042	1043	0	501	0	123043 2 1 9 255 255 0 0 9 9 9 9
//锐风护御
1043	1044	0	501	0	133043 3 1 9 255 255 0 0 9 9 9 9
//毒龙之骨
1044	1045	0	501	0	490103 4 1 9 255 255 0 0 9 9 9 9
//恶毒三角
1045	1046	0	501	0	143043 7 1 9 255 255 0 0 9 9 9 9
//暗火福音
1046	1047	0	501	0	163043 8 1 9 255 255 0 0 9 9 9 9
//设置125级
1047	1048	0	1503	0	level = 125
1048	1049	0	2501	0	1071300 2
1049	5100	0	0	0	0

//血族装备
1060	1061	1080	1501	0	50
//给予一套精品、魔魂等级+9、二洞，地、水、风、火攻击+9装备 
//媛爵魅影
1061	1062	0	501	0	117043 1 1 9 255 255 0 0 9 9 9 9
//禁锢垂饰
1062	1063	0	501	0	127043 2 1 9 255 255 0 0 9 9 9 9
// 寂风誓言
1063	1064	0	501	0	137043 3 1 9 255 255 0 0 9 9 9 9
//幽皇吐息
1064	1065	0	501	0	450103 4 1 9 255 255 0 0 9 9 9 9
//弦月轨迹
1065	1066	0	501	0	147043 7 1 9 255 255 0 0 9 9 9 9
//圣杯戒律
1066	1067	0	501	0	167043 8 1 9 255 255 0 0 9 9 9 9
//设置125级
1067	1068	0	1503	0	level = 125
1068	1069	0	2501	0	1072210 2
1069	5150	0	0	0	0

//亡灵巫师装备
1080	1081	1100	1501	0	60
//给予一套精品、魔魂等级+9、二洞，地、水、风、火攻击+9装备 
//暗夜邪星
1081	1082	0	501	0	119043 1 1 9 255 255 0 0 9 9 9 9
//魔渊之契
1082	1083	0	501	0	129043 2 1 9 255 255 0 0 9 9 9 9
//黯夜守望
1083	1084	0	501	0	139043 3 1 9 255 255 0 0 9 9 9 9
//极夜哀魂
1084	1085	0	501	0	430103 4 1 9 255 255 0 0 9 9 9 9
//蓝雨魂眼
1085	1086	0	501	0	149053 7 1 9 255 255 0 0 9 9 9 9
//荆棘巫歌
1086	1087	0	501	0	169043 8 1 9 255 255 0 0 9 9 9 9
//设置125级
1087	1088	0	1503	0	level = 125
1088	1089	0	2501	0	1072220 2
1089	5200	0	0	0	0


//暗黑龙骑装备
1100	1101	0	1501	0	70
//给予一套精品、魔魂等级+9、二洞，地、水、风、火攻击+9装备 
//龙息斗士
1101	1102	0	501	0	112043 1 1 9 255 255 0 0 9 9 9 9
//炽火裂焰
1102	1103	0	501	0	122043 2 1 9 255 255 0 0 9 9 9 9
//魔岩之心
1103	1104	0	501	0	132043 3 1 9 255 255 0 0 9 9 9 9
//熔岩之角
1104	1105	0	501	0	480103 4 1 9 255 255 0 0 9 9 9 9
//魔影灼烧
1105	1106	0	501	0	142043 7 1 9 255 255 0 0 9 9 9 9
//远古龙息
1106	1107	0	501	0	162033 8 1 9 255 255 0 0 9 9 9 9
//设置125级
1107	1108	0	1503	0	level = 125
1108	1109	0	2501	0	1072560 2
1109	5250	0	0	0	0


//-测试 添加技能- 战士

5000	5001	0	2002	0	1000 0 0
5001	5002	0	2002	0	1001 0 0
5002	5003	0	2002	0	1002 0 0
5003	5004	0	2002	0	1003 0 0
5004	5005	0	2002	0	1004 0 0
5005	5006	0	2002	0	1005 0 0
5006	5007	0	2002	0	1006 0 0
5007	5008	0	2002	0	1007 0 0
5008	5009	0	2002	0	1008 0 0
5009	5010	0	2002	0	1009 0 0
5010	5011	0	2002	0	1010 0 0
5011	5012	0	2002	0	1017 0 0
5012	5013	0	2002	0	1021 0 0
5013	0	0	0	0	0

//测试添加技能- 法师
5050	5051	0	2002	0	3000 0 0
5051	5052	0	2002	0	3001 0 0
5052	5053	0	2002	0	3002 0 0
5053	5054	0	2002	0	3003 0 0
5054	5055	0	2002	0	3004 0 0
5055	5056	0	2002	0	3005 0 0
5056	5057	0	2002	0	3006 0 0
5057	5058	0	2002	0	3009 0 0
5058	5059	0	2002	0	3011 0 0
5059	5060	0	2002	0	3010 0 0
5060	5061	0	2002	0	5300 0 0
5061	5062	0	2002	0	5301 0 0
5062	5063	0	2002	0	5302 0 0
5063	5064	0	2002	0	5309 0 0
5064	5065	0	2002	0	5310 0 0
5065	0	0	0	0	0
//测试添加技能- 异能者
5100	5101	0	2002	0	2005 0 0
5101	5102	0	2002	0	2021 0 0
5102	5103	0	2002	0	2022 0 0
5103	5104	0	2002	0	2026 0 0
5104	5105	0	2002	0	2023 0 0
5105	5106	0	2002	0	2029 0 0
5106	5107	0	2002	0	2030 0 0
5107	5108	0	2002	0	3032 0 0
5108	0	0	0	0	0
//测试添加技能- 血族
5150	5151	0	2002	0	7001 0 0
5151	5152	0	2002	0	7002 0 0
5152	5153	0	2002	0	7003 0 0
5153	5154	0	2002	0	7004 0 0
5154	5155	0	2002	0	7006 0 0
5155	5156	0	2002	0	7007 0 0
5156	5157	0	2002	0	7008 0 0
5157	5158	0	2002	0	7009 0 0
5158	5159	0	2002	0	7010 0 0
5159	5160	0	2002	0	7012 0 0
5160	5161	0	2002	0	7013 0 0
5161	5162	0	2002	0	7014 0 0
5162	5163	0	2002	0	7015 0 0
5163	5164	0	2002	0	7016 0 0
5164	5165	0	2002	0	7017 0 0
5165	0	0	0	0	0

//测试添加技能- 亡灵巫师
5200	5201	0	2002	0	6006 0 0
5201	5202	0	2002	0	6040 0 0
5202	5203	0	2002	0	6007 0 0
5203	5204	0	2002	0	6008 0 0
5204	5205	0	2002	0	6009 0 0
5205	5206	0	2002	0	6010 0 0
5206	5207	0	2002	0	6011 0 0
5207	5208	0	2002	0	6045 0 0
5208	5209	0	2002	0	6017 0 0
5209	5210	0	2002	0	6015 0 0
5210	5211	0	2002	0	6000 0 0
5211	5212	0	2002	0	6002 0 0
5212	5213	0	2002	0	6004 0 0
5213	5214	0	2002	0	6020 0 0
5214	5215	0	2002	0	6001 0 0
5215	5216	0	2002	0	6003 0 0
5216	5217	0	2002	0	6005 0 0
5217	5218	0	2002	0	6021 0 0
5218	0	0	0	0	0



//测试添加技能- 暗黑龙骑
5250	5251	0	2002	0	5225 0 0
5251	5252	0	2002	0	5214 0 0
5252	5253	0	2002	0	5215 0 0
5253	5254	0	2002	0	5216 0 0
5254	5255	0	2002	0	5241 0 0
5255	5256	0	2002	0	5212 0 0
5256	5257	0	2002	0	5211 0 0
5257	5258	0	2002	0	5213 0 0
5258	5259	0	2002	0	5221 0 0
5259	5260	0	2002	0	5217 0 0
5260	5261	0	2002	0	5218 0 0
5261	5262	0	2002	0	5219 0 0
5262	5263	0	2002	0	5220 0 0
5263	5264	0	2002	0	5242 0 0
5264	5265	0	2002	0	5222 0 0
5265	5266	0	2002	0	5224 0 0
5266	5267	0	2002	0	5245 0 0
5267	0	0	0	0	0
